filename,area,tilt_degree,bounding_box_coordinates,four_vertices_locations,license_plate_number,brightness,blurriness
00924153645833-91_90-253&491_420&547-420&547_253&541_253&491_419&496-0_0_3_24_33_32_24_25-169-51.jpg,00924153645833,91_90,253&491_420&547,420&547_253&541_253&491_419&496,0_0_3_24_33_32_24_25,169,51
0214409722222-93_251-214&411_474&494-474&494_232&481_214&411_465&426-0_0_5_24_29_33_24_24-82-42.jpg,0214409722222,93_251,214&411_474&494,474&494_232&481_214&411_465&426,0_0_5_24_29_33_24_24,82,42
3029184027777777777-90_97-213&435_541&525-541&525_231&525_213&442_531&435-0_0_5_24_24_26_24_26-109-115.jpg,3029184027777777777,90_97,213&435_541&525,541&525_231&525_213&442_531&435,0_0_5_24_24_26_24_26,109,115
3029918619791666667-90_97-200&481_503&581-503&581_201&576_200&485_493&481-0_11_3_25_29_30_30_30-125-142.jpg,3029918619791666667,90_97,200&481_503&581,503&581_201&576_200&485_493&481,0_11_3_25_29_30_30_30,125,142
020946180555555555-91_253-188&439_442&523-442&523_208&518_188&439_424&446-0_0_3_24_33_33_32_29-124-47.jpg,020946180555555555,91_253,188&439_442&523,442&523_208&518_188&439_424&446,0_0_3_24_33_33_32_29,124,47
0203569878472-90_268-219&430_476&509-474&507_221&509_219&432_476&430-0_0_3_26_33_25_26_33-153-57.jpg,0203569878472,90_268,219&430_476&509,474&507_221&509_219&432_476&430,0_0_3_26_33_25_26_33,153,57
0248828125-92_93-230&446_503&538-503&538_235&524_230&446_502&456-0_0_3_24_31_30_24_30-82-83.jpg,0248828125,92_93,230&446_503&538,503&538_235&524_230&446_502&456,0_0_3_24_31_30_24_30,82,83
303477213541666667-92_101-250&389_577&496-577&496_269&481_250&389_564&396-0_0_5_25_24_26_32_32-170-922.jpg,303477213541666667,92_101,250&389_577&496,577&496_269&481_250&389_564&396,0_0_5_25_24_26_32_32,170,922
0315104166667-90_268-175&447_505&543-504&541_175&543_177&447_505&447-0_0_3_24_33_33_24_24-147-114.jpg,0315104166667,90_268,175&447_505&543,504&541_175&543_177&447_505&447,0_0_3_24_33_33_24_24,147,114
0133875868056-90_97-311&457_510&525-510&523_313&525_311&461_503&457-0_0_3_25_24_26_24_32-185-56.jpg,0133875868056,90_97,311&457_510&525,510&523_313&525_311&461_503&457,0_0_3_25_24_26_24_32,185,56
3017118055555555556-90_102-247&434_479&508-479&508_259&505_247&441_465&434-0_0_3_26_29_25_30_27-122-147.jpg,3017118055555555556,90_102,247&434_479&508,479&508_259&505_247&441_465&434,0_0_3_26_29_25_30_27,122,147
3011751302083333333-90_97-271&495_461&558-461&558_271&557_273&497_455&495-0_0_5_25_25_31_31_31-173-119.jpg,3011751302083333333,90_97,271&495_461&558,461&558_271&557_273&497_455&495,0_0_5_25_25_31_31_31,173,119
0116970486111-91_267-254&401_450&461-450&461_255&454_254&401_445&406-0_0_3_24_31_30_32_33-123-64.jpg,0116970486111,91_267,254&401_450&461,450&461_255&454_254&401_445&406,0_0_3_24_31_30_32_33,123,64
0297677951389-90_93-194&459_513&553-510&551_204&553_194&462_513&459-0_0_3_24_32_33_30_30-57-5.jpg,0297677951389,90_93,194&459_513&553,510&551_204&553_194&462_513&459,0_0_3_24_32_33_30_30,57,5
305651041666666667-89_92-149&411_583&542-582&534_151&542_149&415_583&411-0_0_3_24_25_33_30_32-113-347.jpg,305651041666666667,89_92,149&411_583&542,582&534_151&542_149&415_583&411,0_0_3_24_25_33_30_32,113,347
0285546875-90_268-187&482_493&576-484&561_187&576_189&488_493&482-0_0_3_24_31_30_29_33-82-169.jpg,0285546875,90_268,187&482_493&576,484&561_187&576_189&488_493&482,0_0_3_24_31_30_29_33,82,169
018720703125-88_263-190&465_433&542-433&536_190&542_195&474_430&465-0_0_3_25_33_29_27_29-60-25.jpg,018720703125,88_263,190&465_433&542,433&536_190&542_195&474_430&465,0_0_3_25_33_29_27_29,60,25
019029947916666668-92_267-293&462_530&543-530&543_294&536_293&462_526&472-0_0_3_24_24_32_31_30-142-111.jpg,019029947916666668,92_267,293&462_530&543,530&543_294&536_293&462_526&472,0_0_3_24_24_32_31_30,142,111
3015668402777777778-89_91-246&442_436&525-436&518_246&525_247&442_434&447-0_0_3_17_25_24_24_29-186-43.jpg,3015668402777777778,89_91,246&442_436&525,436&518_246&525_247&442_434&447,0_0_3_17_25_24_24_29,186,43
0195920138889-89_90-285&459_529&540-529&532_285&540_289&461_529&459-0_0_5_24_31_24_24_26-133-84.jpg,0195920138889,89_90,285&459_529&540,529&532_285&540_289&461_529&459,0_0_5_24_31_24_24_26,133,84
301662109375-89_98-249&464_471&539-464&532_250&539_249&469_471&464-0_0_3_24_31_25_32_24-95-50.jpg,301662109375,89_98,249&464_471&539,464&532_250&539_249&469_471&464,0_0_3_24_31_25_32_24,95,50
015874565972222223-93_267-241&466_450&542-447&542_241&536_247&466_450&479-0_0_3_26_26_24_25_24-112-80.jpg,015874565972222223,93_267,241&466_450&542,447&542_241&536_247&466_450&479,0_0_3_26_26_24_25_24,112,80
0381467013889-90_251-165&439_539&542-539&542_193&535_165&443_520&439-0_0_3_26_26_29_30_30-131-25.jpg,0381467013889,90_251,165&439_539&542,539&542_193&535_165&443_520&439,0_0_3_26_26_29_30_30,131,25
0135763888889-87_265-226&424_410&499-408&483_226&499_227&437_410&424-0_0_3_17_25_24_25_25-98-73.jpg,0135763888889,87_265,226&424_410&499,408&483_226&499_227&437_410&424,0_0_3_17_25_24_25_25,98,73
03251953125-90_268-193&402_526&501-525&496_196&501_193&404_526&402-0_0_3_24_31_30_29_29-106-160.jpg,03251953125,90_268,193&402_526&501,525&496_196&501_193&404_526&402,0_0_3_24_31_30_29_29,106,160
3028792317708333334-90_95-242&438_547&534-541&532_242&534_253&438_547&444-0_0_3_24_33_25_30_25-185-75.jpg,3028792317708333334,90_95,242&438_547&534,541&532_242&534_253&438_547&444,0_0_3_24_33_25_30_25,185,75
3030017361111111113-91_252-194&435_498&535-498&535_218&522_194&435_484&445-0_0_3_25_30_30_32_32-95-36.jpg,3030017361111111113,91_252,194&435_498&535,498&535_218&522_194&435_484&445,0_0_3_25_30_30_32_32,95,36
0165972222222-89_256-266&400_505&470-505&469_281&470_266&404_493&400-0_0_3_24_27_25_26_32-184-120.jpg,0165972222222,89_256,266&400_505&470,505&469_281&470_266&404_493&400,0_0_3_24_27_25_26_32,184,120
0423177083333-90_265-164&407_554&516-539&516_164&514_172&407_554&408-0_0_3_25_24_25_24_24-141-202.jpg,0423177083333,90_265,164&407_554&516,539&516_164&514_172&407_554&408,0_0_3_25_24_25_24_24,141,202
024700520833333333-91_266-178&479_449&571-449&571_181&555_178&479_445&488-0_0_3_24_28_28_28_28-85-95.jpg,024700520833333333,91_266,178&479_449&571,449&571_181&555_178&479_445&488,0_0_3_24_28_28_28_28,85,95
0123068576389-90_266-247&430_461&488-456&488_250&485_247&430_461&430-0_0_3_24_24_24_26_32-153-107.jpg,0123068576389,90_266,247&430_461&488,456&488_250&485_247&430_461&430,0_0_3_24_24_24_26_32,153,107
304-91_91-135&439_519&544-517&544_143&536_135&439_519&448-0_0_3_24_27_32_31_31-72-141.jpg,304,91_91,135&439_519&544,517&544_143&536_135&439_519&448,0_0_3_24_27_32_31_31,72,141
3015125868055555556-87_97-269&480_474&554-471&541_269&554_275&486_474&480-0_0_3_24_26_28_24_28-110-34.jpg,3015125868055555556,87_97,269&480_474&554,471&541_269&554_275&486_474&480,0_0_3_24_26_28_24_28,110,34
1026909722222222224-90_93-219&435_529&523-529&518_226&523_219&438_526&435-0_0_3_24_32_25_29_26-151-282.jpg,1026909722222222224,90_93,219&435_529&523,529&518_226&523_219&438_526&435,0_0_3_24_32_25_29_26,151,282
0199533420139-88_260-219&460_478&538-478&535_232&538_219&470_464&460-0_0_3_17_25_25_24_29-75-44.jpg,0199533420139,88_260,219&460_478&538,478&535_232&538_219&470_464&460,0_0_3_17_25_25_24_29,75,44
0234776475694-90_261-174&411_455&495-455&495_185&490_174&411_450&413-0_0_3_25_33_32_32_33-97-63.jpg,0234776475694,90_261,174&411_455&495,455&495_185&490_174&411_450&413,0_0_3_25_33_32_32_33,97,63
0291449652778-88_269-235&432_551&525-548&513_238&525_235&445_551&432-0_0_3_17_24_33_24_29-126-571.jpg,0291449652778,88_269,235&432_551&525,548&513_238&525_235&445_551&432,0_0_3_17_24_33_24_29,126,571
0223328993056-89_260-254&454_505&543-495&528_254&543_265&462_505&454-0_0_3_24_25_30_26_30-121-42.jpg,0223328993056,89_260,254&454_505&543,495&528_254&543_265&462_505&454,0_0_3_24_25_30_26_30,121,42
0196451822917-90_260-199&449_454&527-454&527_210&523_199&450_447&449-0_0_3_24_33_32_27_32-73-30.jpg,0196451822917,90_260,199&449_454&527,454&527_210&523_199&450_447&449,0_0_3_24_33_32_27_32,73,30
013118489583333334-93_264-251&494_437&565-437&565_253&554_251&494_436&505-0_0_3_24_32_31_32_30-71-17.jpg,013118489583333334,93_264,251&494_437&565,437&565_253&554_251&494_436&505,0_0_3_24_32_31_32_30,71,17
010294053819444444-90_90-296&559_475&617-475&613_296&617_296&559_472&561-0_0_3_25_24_24_32_26-125-65.jpg,010294053819444444,90_90,296&559_475&617,475&613_296&617_296&559_472&561,0_0_3_25_24_24_32_26,125,65
0159939236111-89_269-226&421_446&494-446&489_228&494_226&425_442&421-0_0_3_24_33_32_30_31-106-37.jpg,0159939236111,89_269,226&421_446&494,446&489_228&494_226&425_442&421,0_0_3_24_33_32_30_31,106,37
0332953559028-91_266-178&406_501&509-499&509_182&495_178&406_501&416-0_0_3_24_33_32_25_28-118-211.jpg,0332953559028,91_266,178&406_501&509,499&509_182&495_178&406_501&416,0_0_3_24_33_32_25_28,118,211
302310546875-92_114-221&507_494&593-494&593_252&580_221&507_465&512-0_0_3_17_25_25_33_29-210-90.jpg,302310546875,92_114,221&507_494&593,494&593_252&580_221&507_465&512,0_0_3_17_25_25_33_29,210,90
0467881944444-90_92-130&461_515&584-515&577_130&584_133&464_513&461-0_0_3_24_28_29_28_24-124-30.jpg,0467881944444,90_92,130&461_515&584,515&577_130&584_133&464_513&461,0_0_3_24_28_29_28_24,124,30
0348524305556-89_253-172&411_537&507-537&506_197&507_172&423_517&411-0_0_3_24_33_33_33_25-76-60.jpg,0348524305556,89_253,172&411_537&507,537&506_197&507_172&423_517&411,0_0_3_24_33_33_33_25,76,60
029674479166666667-90_264-184&445_502&539-502&537_192&539_184&447_496&445-0_0_3_24_24_25_33_33-124-65.jpg,029674479166666667,90_264,184&445_502&539,502&537_192&539_184&447_496&445,0_0_3_24_24_25_33_33,124,65
0234016927083-88_266-254&483_527&570-516&559_254&570_256&496_527&483-0_0_3_24_28_29_25_25-106-211.jpg,0234016927083,88_266,254&483_527&570,516&559_254&570_256&496_527&483,0_0_3_24_28_29_25_25,106,211
30144921875-91_270-228&471_440&540-439&540_230&531_228&471_440&477-0_0_3_25_25_32_25_29-95-22.jpg,30144921875,91_270,228&471_440&540,439&540_230&531_228&471_440&477,0_0_3_25_25_32_25_29,95,22
04279947916666667-91_262-179&474_525&599-516&599_190&584_179&474_525&485-0_0_3_25_24_24_32_26-99-193.jpg,04279947916666667,91_262,179&474_525&599,516&599_190&584_179&474_525&485,0_0_3_25_24_24_32_26,99,193
03203125-90_263-211&486_539&585-539&585_220&577_211&490_530&486-0_0_3_24_26_25_31_31-121-36.jpg,03203125,90_263,211&486_539&585,539&585_220&577_211&490_530&486,0_0_3_24_26_25_31_31,121,36
3018667534722222223-90_93-208&490_461&564-458&564_213&560_208&490_461&499-0_0_3_25_27_32_29_33-75-28.jpg,3018667534722222223,90_93,208&490_461&564,458&564_213&560_208&490_461&499,0_0_3_25_27_32_29_33,75,28
3022243923611111112-90_91-246&448_496&538-495&538_246&534_251&448_496&460-0_0_3_24_33_29_26_27-96-45.jpg,3022243923611111112,90_91,246&448_496&538,495&538_246&534_251&448_496&460,0_0_3_24_33_29_26_27,96,45
024375-88_260-271&439_559&525-559&525_283&516_271&450_546&439-0_0_3_24_26_29_27_30-142-32.jpg,024375,88_260,271&439_559&525,559&525_283&516_271&450_546&439,0_0_3_24_26_29_27_30,142,32
036566840277777776-91_261-176&490_513&599-513&599_187&584_176&490_513&499-0_0_3_24_30_29_32_30-46-89.jpg,036566840277777776,91_261,176&490_513&599,513&599_187&584_176&490_513&499,0_0_3_24_30_29_32_30,46,89
016328125-90_266-262&448_490&520-483&516_262&520_266&449_490&448-0_0_3_24_32_32_32_29-121-68.jpg,016328125,90_266,262&448_490&520,483&516_262&520_266&449_490&448,0_0_3_24_32_32_32_29,121,68
3009223090277777778-91_91-291&497_461&552-460&552_295&547_291&497_461&501-0_0_3_24_29_33_32_26-119-49.jpg,3009223090277777778,91_91,291&497_461&552,460&552_295&547_291&497_461&501,0_0_3_24_29_33_32_26,119,49
042578125-92_269-221&426_581&546-573&546_221&531_225&426_581&442-0_0_3_24_26_28_27_25-85-61.jpg,042578125,92_269,221&426_581&546,573&546_221&531_225&426_581&442,0_0_3_24_26_28_27_25,85,61
3025-91_100-161&453_449&540-449&540_179&532_161&453_437&453-0_0_3_24_33_27_29_28-86-98.jpg,3025,91_100,161&453_449&540,449&540_179&532_161&453_437&453,0_0_3_24_33_27_29_28,86,98
0223220486111-90_268-226&502_504&583-500&583_226&582_228&505_504&502-0_0_3_26_25_31_33_32-196-5.jpg,0223220486111,90_268,226&502_504&583,500&583_226&582_228&505_504&502,0_0_3_26_25_31_33_32,196,5
0180772569444-90_268-216&479_461&553-461&552_218&553_216&479_461&483-0_0_24_32_25_32_33_3-153-119.jpg,0180772569444,90_268,216&479_461&553,461&552_218&553_216&479_461&483,0_0_24_32_25_32_33_3,153,119
0162196180556-91_267-230&472_432&553-432&551_230&553_234&472_431&479-0_0_3_17_25_24_26_30-157-101.jpg,0162196180556,91_267,230&472_432&553,432&551_230&553_234&472_431&479,0_0_3_17_25_24_26_30,157,101
0410763888889-90_90-143&360_507&473-507&473_143&465_143&360_502&365-0_0_3_24_26_24_28_24-127-260.jpg,0410763888889,90_90,143&360_507&473,507&473_143&465_143&360_502&365,0_0_3_24_26_24_28_24,127,260
3035481770833333336-90_257-150&470_586&552-573&552_166&551_150&470_586&474-0_0_3_25_26_30_24_32-65-126.jpg,3035481770833333336,90_257,150&470_586&552,573&552_166&551_150&470_586&474,0_0_3_25_26_30_24_32,65,126
0252994791667-88_268-216&472_484&567-483&552_221&567_216&486_484&472-0_0_3_24_25_31_31_25-142-50.jpg,0252994791667,88_268,216&472_484&567,483&552_221&567_216&486_484&472,0_0_3_24_25_31_31_25,142,50
30175-92_118-231&490_483&560-483&560_249&547_231&490_455&494-0_0_3_25_24_24_30_30-102-350.jpg,30175,92_118,231&490_483&560,483&560_249&547_231&490_455&494,0_0_3_25_24_24_30_30,102,350
0231770833333-88_271-226&407_493&494-491&486_227&494_226&419_493&407-0_0_3_24_26_29_33_31-121-65.jpg,0231770833333,88_271,226&407_493&494,491&486_227&494_226&419_493&407,0_0_3_24_26_29_33_31,121,65
0144292534722-90_91-246&450_464&517-464&516_249&517_246&454_463&450-0_0_3_24_32_24_26_31-83-223.jpg,0144292534722,90_91,246&450_464&517,464&516_249&517_246&454_463&450,0_0_3_24_32_24_26_31,83,223
301984809027777778-90_103-205&424_474&499-474&499_231&499_205&424_460&428-0_0_3_25_31_26_25_31-110-156.jpg,301984809027777778,90_103,205&424_474&499,474&499_231&499_205&424_460&428,0_0_3_25_31_26_25_31,110,156
016845703125-90_265-207&450_432&526-428&520_207&526_212&450_432&453-0_0_3_24_26_30_29_28-115-45.jpg,016845703125,90_265,207&450_432&526,428&520_207&526_212&450_432&453,0_0_3_24_26_30_29_28,115,45
0270703125-90_267-195&419_492&511-492&511_198&511_195&421_489&419-0_0_3_24_24_27_26_32-105-104.jpg,0270703125,90_267,195&419_492&511,492&511_198&511_195&421_489&419,0_0_3_24_24_27_26_32,105,104
0184765625-90_267-214&403_472&476-470&476_217&474_214&408_472&403-0_0_3_24_33_33_31_24-163-220.jpg,0184765625,90_267,214&403_472&476,470&476_217&474_214&408_472&403,0_0_3_24_33_33_31_24,163,220
3014680989583333333-92_264-264&509_469&582-469&582_268&574_264&509_467&520-0_0_3_24_27_28_24_30-56-57.jpg,3014680989583333333,92_264,264&509_469&582,469&582_268&574_264&509_467&520,0_0_3_24_27_28_24_30,56,57
02119140625-90_267-211&482_490&559-481&551_214&559_211&486_490&482-0_0_3_24_28_24_31_30-99-456.jpg,02119140625,90_267,211&482_490&559,481&551_214&559_211&486_490&482,0_0_3_24_28_24_31_30,99,456
0213075086806-89_265-220&376_489&456-489&451_226&456_220&385_484&376-0_0_3_24_31_30_30_33-128-195.jpg,0213075086806,89_265,220&376_489&456,489&451_226&456_220&385_484&376,0_0_3_24_31_30_30_33,128,195
0330891927083-91_266-188&448_473&565-473&551_193&565_188&448_466&454-0_0_3_24_32_32_32_30-112-247.jpg,0330891927083,91_266,188&448_473&565,473&551_193&565_188&448_466&454,0_0_3_24_32_32_32_30,112,247
3021276041666666665-92_99-266&400_524&483-524&483_275&473_266&400_516&406-0_0_3_27_26_33_26_32-121-59.jpg,3021276041666666665,92_99,266&400_524&483,524&483_275&473_266&400_516&406,0_0_3_27_26_33_26_32,121,59
304156467013888889-90_93-140&468_498&585-494&584_140&585_157&468_498&472-0_0_3_27_27_27_27_27-196-458.jpg,304156467013888889,90_93,140&468_498&585,494&584_140&585_157&468_498&472,0_0_3_27_27_27_27_27,196,458
0191666666667-89_269-255&431_511&506-511&502_257&506_255&437_507&431-0_0_3_24_27_30_24_30-85-49.jpg,0191666666667,89_269,255&431_511&506,511&502_257&506_255&437_507&431,0_0_3_24_27_30_24_30,85,49
02421875-90_268-254&431_533&518-533&514_256&518_254&433_533&431-0_0_3_25_27_33_33_33-71-39.jpg,02421875,90_268,254&431_533&518,533&514_256&518_254&433_533&431,0_0_3_25_27_33_33_33,71,39
028125-90_264-173&488_493&576-487&571_181&576_173&492_493&488-1_0_5_30_32_33_31_25-74-37.jpg,028125,90_264,173&488_493&576,487&571_181&576_173&492_493&488,1_0_5_30_32_33_31_25,74,37
3030514322916666666-90_267-146&430_473&524-461&512_150&524_146&430_473&432-0_0_3_24_32_31_32_27-72-244.jpg,3030514322916666666,90_267,146&430_473&524,461&512_150&524_146&430_473&432,0_0_3_24_32_31_32_27,72,244
016015625-93_108-229&424_434&503-434&503_240&489_229&424_417&430-0_0_3_26_29_29_29_31-90-55.jpg,016015625,93_108,229&424_434&503,434&503_240&489_229&424_417&430,0_0_3_26_29_29_29_31,90,55
0260698784722-90_268-170&447_463&537-463&527_170&537_172&453_460&447-0_0_3_24_33_30_25_30-112-78.jpg,0260698784722,90_268,170&447_463&537,463&527_170&537_172&453_460&447,0_0_3_24_33_30_25_30,112,78
0233561197917-90_265-217&436_504&518-502&518_222&515_217&437_504&436-0_0_3_24_31_28_31_32-76-68.jpg,0233561197917,90_265,217&436_504&518,502&518_222&515_217&437_504&436,0_0_3_24_31_28_31_32,76,68
0370833333333-92_105-123&434_479&539-479&539_147&525_123&434_459&439-0_0_5_25_24_26_32_32-171-247.jpg,0370833333333,92_105,123&434_479&539,479&539_147&525_123&434_459&439,0_0_5_25_24_26_32_32,171,247
3027296006944444444-90_264-203&459_534&542-534&540_210&542_203&464_532&459-0_0_3_26_27_33_32_33-174-107.jpg,3027296006944444444,90_264,203&459_534&542,534&540_210&542_203&464_532&459,0_0_3_26_27_33_32_33,174,107
300451171875-93_100-322&458_421&504-421&504_323&497_322&458_417&464-0_0_3_24_27_26_29_33-135-34.jpg,300451171875,93_100,322&458_421&504,421&504_323&497_322&458_417&464,0_0_3_24_27_26_29_33,135,34
011279296875-90_260-243&525_432&585-432&585_252&584_243&525_424&525-10_0_5_24_30_26_26_30-132-120.jpg,011279296875,90_260,243&525_432&585,432&585_252&584_243&525_424&525,10_0_5_24_30_26_26_30,132,120
0284993489583-90_259-204&396_513&489-513&489_217&478_204&398_509&396-0_0_3_24_32_32_32_30-70-51.jpg,0284993489583,90_259,204&396_513&489,513&489_217&478_204&398_509&396,0_0_3_24_32_32_32_30,70,51
0302734375-89_265-211&418_521&516-520&506_219&516_211&428_521&418-0_0_3_24_31_25_30_32-163-126.jpg,0302734375,89_265,211&418_521&516,520&506_219&516_211&428_521&418,0_0_3_24_31_25_30_32,163,126
0222222222222-90_267-199&500_455&587-451&586_199&587_203&500_455&502-0_0_5_25_24_24_24_24-125-195.jpg,0222222222222,90_267,199&500_455&587,451&586_199&587_203&500_455&502,0_0_5_25_24_24_24_24,125,195
02259982638888889-90_268-175&482_429&572-429&561_175&572_177&483_429&482-0_0_3_17_25_24_27_27-135-287.jpg,02259982638888889,90_268,175&482_429&572,429&561_175&572_177&483_429&482,0_0_3_17_25_24_27_27,135,287
0236979166667-91_90-231&413_504&501-504&501_231&492_231&413_504&419-0_0_3_24_25_30_24_29-128-39.jpg,0236979166667,91_90,231&413_504&501,504&501_231&492_231&413_504&419,0_0_3_24_25_30_24_29,128,39
3025713975694444443-90_265-279&466_568&555-568&549_279&555_285&469_566&466-0_0_3_24_32_32_31_32-102-33.jpg,3025713975694444443,90_265,279&466_568&555,568&549_279&555_285&469_566&466,0_0_3_24_32_32_31_32,102,33
3012840711805555556-88_90-301&517_495&584-495&576_303&584_301&522_494&517-0_0_3_26_24_26_29_30-142-128.jpg,3012840711805555556,88_90,301&517_495&584,495&576_303&584_301&522_494&517,0_0_3_26_24_26_29_30,142,128
303599609375-91_101-186&425_528&531-528&531_211&522_186&425_514&435-0_0_3_25_33_33_24_30-73-21.jpg,303599609375,91_101,186&425_528&531,528&531_211&522_186&425_514&435,0_0_3_25_33_33_24_30,73,21
0217230902778-89_266-290&407_550&491-550&482_296&491_290&415_543&407-0_0_3_25_24_25_24_24-134-83.jpg,0217230902778,89_266,290&407_550&491,550&482_296&491_290&415_543&407,0_0_3_25_24_25_24_24,134,83
3019466145833333334-90_93-254&459_484&544-481&544_260&543_254&466_484&459-0_0_3_24_24_25_27_29-146-20.jpg,3019466145833333334,90_93,254&459_484&544,481&544_260&543_254&466_484&459,0_0_3_24_24_25_27_29,146,20
0466666666667-91_267-179&484_563&607-559&607_179&604_186&484_563&496-0_0_3_17_24_33_31_25-100-214.jpg,0466666666667,91_267,179&484_563&607,559&607_179&604_186&484_563&496,0_0_3_17_24_33_31_25,100,214
020234375-90_269-246&426_498&507-497&499_246&507_247&430_498&426-0_0_3_24_33_29_26_25-126-121.jpg,020234375,90_269,246&426_498&507,497&499_246&507_247&430_498&426,0_0_3_24_33_29_26_25,126,121
3023274739583333332-90_96-159&531_445&613-438&612_164&613_159&531_445&531-0_0_5_25_33_32_32_32-179-175.jpg,3023274739583333332,90_96,159&531_445&613,438&612_164&613_159&531_445&531,0_0_5_25_33_32_32_32,179,175
3061796875-89_92-128&459_580&597-580&584_132&597_128&459_576&467-0_11_3_24_33_32_32_32-78-8.jpg,3061796875,89_92,128&459_580&597,580&584_132&597_128&459_576&467,0_11_3_24_33_32_32_32,78,8
0124837239583-90_90-272&401_467&466-464&466_272&457_272&401_467&402-0_0_3_24_31_30_29_29-123-38.jpg,0124837239583,90_90,272&401_467&466,464&466_272&457_272&401_467&402,0_0_3_24_31_30_29_29,123,38
0258170572917-90_255-168&523_477&607-477&607_186&604_168&526_464&523-0_0_3_17_24_33_32_30-127-173.jpg,0258170572917,90_255,168&523_477&607,477&607_186&604_168&526_464&523,0_0_3_17_24_33_32_30,127,173
0179503038194-90_90-248&447_481&525-480&523_248&525_248&447_481&450-0_0_3_24_33_33_33_25-102-96.jpg,0179503038194,90_90,248&447_481&525,480&523_248&525_248&447_481&450,0_0_3_24_33_33_33_25,102,96
0217881944444-87_106-260&525_511&612-496&598_260&612_273&529_511&525-0_0_3_24_30_25_29_25-88-50.jpg,0217881944444,87_106,260&525_511&612,496&598_260&612_273&529_511&525,0_0_3_24_30_25_29_25,88,50
01611328125-91_263-213&415_438&488-438&488_219&479_213&415_434&421-0_0_3_24_30_32_24_33-87-46.jpg,01611328125,91_263,213&415_438&488,438&488_219&479_213&415_434&421,0_0_3_24_30_32_24_33,87,46
0115831163194-86_270-263&464_438&530-438&517_266&530_263&477_434&464-0_0_3_24_28_29_30_30-99-10.jpg,0115831163194,86_270,263&464_438&530,438&517_266&530_263&477_434&464,0_0_3_24_28_29_30_30,99,10
0203569878472-90_253-267&451_524&531-524&531_286&524_267&453_504&451-0_0_3_24_27_30_30_30-89-17.jpg,0203569878472,90_253,267&451_524&531,524&531_286&524_267&453_504&451,0_0_3_24_27_30_30_30,89,17
3020073784722222224-89_90-248&483_498&564-498&555_248&564_254&486_497&483-0_0_3_24_27_32_31_31-120-38.jpg,3020073784722222224,89_90,248&483_498&564,498&555_248&564_254&486_497&483,0_0_3_24_27_32_31_31,120,38
0223795572917-90_98-216&435_491&517-491&515_221&517_216&447_481&435-0_0_3_24_27_29_29_25-84-18.jpg,0223795572917,90_98,216&435_491&517,491&515_221&517_216&447_481&435,0_0_3_24_27_29_29_25,84,18
0263671875-90_92-260&514_560&602-558&602_260&597_264&514_560&516-0_0_3_25_26_27_32_32-145-174.jpg,0263671875,90_92,260&514_560&602,558&602_260&597_264&514_560&516,0_0_3_25_26_27_32_32,145,174
0123079427083-90_259-275&441_474&503-474&503_284&496_275&443_465&441-0_0_3_24_24_27_30_24-97-33.jpg,0123079427083,90_259,275&441_474&503,474&503_284&496_275&443_465&441,0_0_3_24_24_27_30_24,97,33
303330078125-90_93-171&470_501&572-501&572_179&571_171&474_497&470-0_0_3_24_26_29_28_33-89-119.jpg,303330078125,90_93,171&470_501&572,501&572_179&571_171&474_497&470,0_0_3_24_26_29_28_33,89,119
017109375-90_93-182&477_401&555-398&552_182&555_185&477_401&481-0_0_3_24_27_24_26_26-170-176.jpg,017109375,90_93,182&477_401&555,398&552_182&555_185&477_401&481,0_0_3_24_27_24_26_26,170,176
04189453125-91_92-102&449_531&548-527&548_124&532_102&449_531&455-0_0_3_24_26_32_26_26-86-30.jpg,04189453125,91_92,102&449_531&548,527&548_124&532_102&449_531&455,0_0_3_24_26_32_26_26,86,30
0241905381944-91_262-192&474_506&552-502&552_200&549_192&474_506&481-0_0_3_24_33_29_26_27-83-324.jpg,0241905381944,91_262,192&474_506&552,502&552_200&549_192&474_506&481,0_0_3_24_33_29_26_27,83,324
0158745659722-90_266-309&434_518&511-513&501_309&511_313&435_518&434-11_0_5_25_25_25_33_24-143-125.jpg,0158745659722,90_266,309&434_518&511,513&501_309&511_313&435_518&434,11_0_5_25_25_25_33_24,143,125
0252604166667-90_262-169&375_460&462-460&462_178&453_169&375_458&380-0_0_3_26_32_31_31_30-132-213.jpg,0252604166667,90_262,169&375_460&462,460&462_178&453_169&375_458&380,0_0_3_26_32_31_31_30,132,213
017890625-89_267-236&467_465&546-465&532_240&546_236&472_465&467-0_0_3_24_28_32_26_30-139-43.jpg,017890625,89_267,236&467_465&546,465&532_240&546_236&472_465&467,0_0_3_24_28_32_26_30,139,43
0259168836806-89_92-203&432_484&525-484&516_213&525_203&447_480&432-0_0_3_24_33_32_33_31-67-94.jpg,0259168836806,89_92,203&432_484&525,484&516_213&525_203&447_480&432,0_0_3_24_33_32_33_31,67,94
04208550347222222-90_237-194&464_645&558-611&558_194&549_244&464_645&464-0_0_5_24_24_31_31_33-129-56.jpg,04208550347222222,90_237,194&464_645&558,611&558_194&549_244&464_645&464,0_0_5_24_24_31_31_33,129,56
0116276041667-90_267-321&420_509&482-509&480_323&482_321&423_509&420-0_0_3_24_33_32_25_33-153-162.jpg,0116276041667,90_267,321&420_509&482,509&480_323&482_321&423_509&420,0_0_3_24_33_32_25_33,153,162
